bb62383b95451deba4d2fb7830442a636cbcf570	1c77534bbaf359eb8fe2a324db0660d5e12f96bf	Add independent Codex installer	assistant-identity
73fa5bb40c1d042bcf8f9a61a513ec4ebaad2722	0522880685b0ad2be7cf0f8b846e06945096c775	Add independent Codex uninstaller	assistant-identity
403b0389d5f378a7e58400c61c59ecfade4dd645	9e3d87fae4b21fccf42b0f16caacecefaa11f2b4	Add independent Claude installer	assistant-identity
31f0939d8859670d084b823cee228c70153e892c	aa3bb8ff89a410ab15c0c537e40232334d3514ac	Add independent Claude uninstaller	assistant-identity
966862fcbfd16375e75e45a1a05dba65c34982f8	ada802b48c2828f4792071e16b31454038b004f1	Add independent Codex PowerShell installer	assistant-identity
a78fdf30307045b2b74994359aac6a3392055a4f	e69fdf2b42023bce644510d4be17dde382179b00	Add independent Codex PowerShell uninstaller	assistant-identity
a7e80431ae23c4e00fe52966ffefda95a74a7920	cb4a73f74ecec090fcd7784d53d1d541378dba21	Add independent Claude PowerShell installer	assistant-identity
df9d122c3ffc8c18bee09a19b93f7cc2975e6f3a	fcb321fabfbe52f5ec40b212656d3c92ba02330b	Add independent Claude PowerShell uninstaller	assistant-identity
04f8c9c8f5eb318cec10cf397365abb24ee8c17e	dcedd0738379e210ca2903f0007cfd9fb744a435	Remove mixed POSIX installer	assistant-identity
8deaaefe996e6e99b8b6564f55bca998879c7ead	6da9b32f70c26fdd0b02bd12791efdb83eed8e96	Remove mixed POSIX uninstaller	assistant-identity
589b2ac1ce2138ebdc342de7cd9a7fff5b7fef3c	63971f1e1896a0a6b858e78ca3f12ee947cee6ca	Remove mixed PowerShell installer	assistant-identity
2da1e5f10a87b43752efc96a1059ee586d914388	025ebddf42eadc8ace409d75af3799dda0c521db	Remove mixed PowerShell uninstaller	assistant-identity
61b488d94f4e1a52a0c0a6a85e003fc16d461d7e	b39d5bd7996330f7d5db07e457a59bb92f18442f	Make Claude concurrent fan-out tracking race-safe	assistant-identity
26972f25c8ec76372bba6c7a43eca9012807b3d2	c9c9093770ef787c3ee782ec5c296367f8aaedd3	Document hook-enforced Claude installation	assistant-identity
8068875dc58fdf90f693460f97b0500ff6ed4713	a64582555934e8df90c928fd5da01885b785d67a	Document independent installers and Claude hook enforcement	assistant-identity
99857cce08706e61d824406cb487f4b5991cf2b4	3ed828abdd983d96ed726440a6c9baffbde17f60	Document independent Codex installation	assistant-identity
c85a9d5593e9d23716ddd820930c57e6efc5a2c0	5333112de9191fbe64b32bc0418b8f54d8dc96ed	Make Claude rule secondary to hook enforcement	assistant-identity
4a720b25176be9bb95fe9f8f4ccb5abc3a59e581	6d2b95b3dc50e632e3dab2f9afbd51dcbc5cb4bc	Add Claude delegation protocol self-test	assistant-identity
56f578efbb1cd959e2e95f4639b865fa75883081	6df21e1bb939419bce8cc8b24f2a2b9605db69e5	Add Codex Luna bulk worker	assistant-identity
f33e5ff86b06cda5c618482348408011a4809844	30d51100bf93bbb91e60a5911681b335db1cd10d	Add Codex Terra balanced worker	assistant-identity
cadc56ae65880c3095a107b13752eb6358321c5e	67f5c70e464f523ce871ca341a25a47e11e1f954	Add Codex delegation enforcement hook	assistant-identity
1bf3463b4e84eade19c1bb68fbc4f1fc17e19459	2d0dc9ddc67a45ef988aee06ae7ccc7c1ca9ba82	Add non-destructive Codex hooks manager	assistant-identity
10aeaba25da22b6cefffdacb3b674a1ac7db3f3b	9d5f73aec07c327c61a859dc7cb754c9a1cdb186	Upgrade Codex installer with hooks and custom workers	assistant-identity
36afd452fb60174c2038366f1812a920f707f843	eed0486cdb27ddf8a7aaa74c0553e267aa1de0d3	Upgrade Codex uninstaller for hooks and custom workers	assistant-identity
a6d2888aa2ab6cc38fead6b4c8dfc8a3a4d84e7c	2d8e30624169b0b92295168825c76c0c8943075b	Upgrade Codex PowerShell installer with hooks and custom workers	assistant-identity
f20c786317c95019e87ec6c53416aef3f54b95e3	f83b3c2fae1ed1cb7d5f2bb529b0df55d1a318ae	Upgrade Codex PowerShell uninstaller for hooks and custom workers	assistant-identity
e3cdadbf7829bd8dc516a298ab60431193bdd1d7	94ffd9f5da31e52ec78c6da0fe27569931f61dcc	Align Codex AGENTS with hook enforcement and custom workers	assistant-identity
8575619ec1a5394f2fee07778371429f988be6bb	b0a247a122c745a918fbc1703c65f164c70fab31	Add Codex delegation protocol self-test	assistant-identity
f90dd62fb28c0a52707d78abdeb29c5a46282491	c2f3aaa6f10c417239eab220b71f689ea582994e	Document hook-enforced Codex architecture	assistant-identity
8d907de73ec3d1df15e24c789005fe49ee3af2a0	d85364f6debf9ddf28773f3853414710b192e64b	Document hook-enforced Codex and independent installers	assistant-identity
1d0ef04a17686b7041ac7378cf5be7a40c81fdfc	fd8f10ccd27c089c5064c60124b89346d6ece7ba	Document Claude self-test and robust POSIX invocation	assistant-identity
bf428fea982fcb37b74458daf8deebd9a2e3211c	fed4f4e877e509db8302aaa41915493d6ced8da8	Warn when Codex hooks or subagents are disabled	assistant-identity
89ecfb9818429830e7d21c1a84086b9b4d4bb985	def9f77a7f7663fda7ebf8bd456cfbaed8a3a278	Add agent-facing Codex migration runbook	assistant-identity
3635f0398d67b4cd3d0abedaf275931bfff046c5	3d19b8a37984b6d2ee3b2e5fa4897468c24cb456	Add agent-facing Claude migration runbook	assistant-identity
13485126ae460261543d54fc3179aeaecdd1a0c1	6cbc01380a3f03bc163241925f72b0a53a6cd3ba	Link agent-facing migration runbooks	assistant-identity
e0175d44de385b6169ba03bc3c59259b2bca40f3	ad600a16a308ff7f1b9b5bba8a98beb7d48d70b8	Link Codex migration runbook	assistant-identity
0f68ccfa8f65fd17e8ba92496e551e071a7e391e	3879ff3858c71691ab6290598ec1e3643cd9e862	Link Claude migration runbook	assistant-identity
d225007e2db872c3eac23fb9456a58802cd0ab3f	3522511095bb864186507adb4ffd2b4de01ea289	Add CC BY 4.0 license and public repository description	assistant-identity
07e5dcae864f457f0d8dc19cfa6ef333ea0c4625	2df8fb1dd3669edc74985b0222b0b02a8836b74b	Enforce dismissal of finished workers in both hooks	clean
58d89533d6244f14938082bb016efb71e1169fc2	e4b4af54539e041f72fa5fa480c315e2c4037d03	Match dismissal targets against runtime worker ids	clean
55efdacbd36190b248fcd498548cc23331ccb542	3ce1af1dd4f924632e75f94c611c04bf5be5658a	Route Agent and TaskStop to the Claude PreToolUse gate	clean
7d285e02de4c81138359da428f7c66952e536132	e847caebd14cbdb5cdddd3c21c82ab9932b4056c	Require workers to ask the parent before conflicting actions	clean
1a0d41e41d4e3a92740d781aa79696ff88fdbda5	17d4c2054e7abfc4b7b397fe665fd41841bbcb3b	Block the stop gate at most once per turn	clean
fb30f0792716fe5f26aa1a474876b415ec2037b2	b0101793ac71a6120752f239032a8a3758435309	Charge dismissal debt only for workers the protocol launched	clean
b26764408e5a288a8da5a97b9b219b76f87e423b	4f213174b64752ebf61191befe60f68cc27b8a27	Add agent-agnostic worker multiplexer	clean
2a8223f8170a6dd156e7bd2bece4803370eaf128	e6c9fe6c9139e65903c2badf2e54e3ed028eec2b	Add delegation queue for single-stream agents	clean
747591281136bf9f004afae872ed3945d89d537c	1968d4bc442d220a362fab6096ea7bf243b1667d	Add cooperative round-robin agent scheduling	clean
c2b9d6ed1e01c6eaa0e9da87ec1bdba6dbb2e349	44e844fe484e51b404a114d5a02bfb500f908cc3	Expose round-robin queues as virtual workers	clean
a2f347709cd15b9906f6d2155b439aeb90df2e24	ce4ce6dbeff5322131528930634ecdc9dbb7d890	Honor cooperative retry delays	clean
709a23c092ca905db25a91cd1694da3b392641a9	c80cdd66ee93cb3852d6da6a22e62a9a9880e4d2	Stop relayed worker messages from reopening the turn	clean
c24e9aab3e39688ab87d62c42c3c85a200c8a031	d7292143d0f97a4c0ba28aaf171346f4b64f8edc	Add provider-neutral inference profiles	clean
36817e14bc0a4de147cc8a7b5d1f29f92eb9a5d7	73f49d90b20951114d4691104a0b87a8b3f82911	Resume delegated permission requests	clean
bbec049e7287062d902d13d5a120917e5758c3b5	84b94cfbe650473946dd6cac9da85248808cadde	Generate both bulk workers from one contract	clean
38f8ddcd6a7a567f3bc6b1b02d177a09ebedaf86	1d466d8f245968df06d74ef1c6602e71cde1ed32	Install Codex worker as a regular file	clean
a3cd5b3f742eb70252e00c9c196fe8635e6a6b91	fc8a3717b124bd9d7c7012b0643c7b1879cc5d7e	Close delegated worker audit gaps	clean
500371ad03118127478a4de68cf87fad0b5d55bf	ee0dcd362b3b28d2920893f2a7a7dfe21f869676	Guard dual-mode worker generation	clean
47a647be7a58df61107b3e7c1c415e68a5b39a41	8b0b1c715793ffb96ebff86726d0f4c61079df01	Keep provider policy out of the common worker	clean
f0e104d5e0ac9667732ca3d84b6b2d58a1c4e121	3e8dec94e530fbe29707591c9c76688df8420ddb	Verify repository bulk route ordering	clean
62d2a038eebdd4fe6220ad16cce6255ae2548c48	b9197a2ceff55431ebcb1e3707227385d2c2e506	Schedule backends by numeric priority	clean
2b0b576867cac59fd91138cfd1e2f1b723362c63	e471dcb2b999f38a1477f8666453224222f58cf2	Let round-robin virtual slots carry multi-agent work	clean
bf189640f52f0ce47baaaef16721e561e295084a	d73d271297e40dd5464fc443e6f2ccf89de5a714	Fix bulk worker task transport	clean
23fe07ddacc1a177b84aeccdd34fb64e3e5e6bb6	1ecf8df1724d58e70e7878ceb3ac669ca655a955	Specify the FIFO queue envelope	clean
06c3388adc7dbafb93875c282721ab29ea777fd2	b016d2634b79db2ecfa96b88a4b849b82830c506	Fix Codex Stop warning output	clean
ca119170c8b3b6625db641a4b028cb304bf156ce	b8ef6486385b3ffd1f319b4f79c562f12947fa43	Rename and extend the mux scheduler	long-body
79ae4f01d6db5d57f494bcf6397ca5c220eba44b	e8b5b1d0b5338a78089a4a49042a2e2af647073a	Harden mux command lifecycle	long-body,split-trailer-block
7bb7ccd0823bc70db9d38b2b1df8eecc59ec0fbd	6f2a2c5df27efbd79994861c4dbecf44b4e5972c	Route queued delegation through one scheduler	missing-body,split-trailer-block
c9216fcf3daf796bb672ef551bcfd594a98166aa	714065029633aac3ea32b4a5de52e69ee46cdee5	Prioritize worker dismissal after result delivery	long-body,split-trailer-block
ada02d478df65ee2fabc6fe7cdfbcf7ae65a9f09	c7f60843fc5f089fb851b1112939fb3e9260bc34	Add DeepSeek CI agent binding	clean
a50da7e068cbaeccd6d785ae30c4cb12d32350e9	3c26aec42a03bd7e25039c677d266e97144d340c	Enable delegation queue for DeepSeek	clean
75350dcd511cb4cb260cc1eba1bde4fe1ad52b06	581cdc8262f1f535b445ea63d587994dc32ab8e0	Remove native agents from CI route	clean
97b74132a5011389f583070ecbc82b37eb1ddc81	8415e11fe8529a4a19d3d708f48442c16ef7950f	Enable virtual round-robin DeepSeek workers	clean
2279deab825e4f20a9c3d832b31af387d9d63837	1818be2a356c3e7d012c446d2ec53d019c4f228e	Add provider-neutral inference profiles	clean
50fee1fca7c66637e1fd9ff4428e3e99b950ac87	2cf1cbd8e997faad3077ba404fc95e9078d15665	Select the canary-tested DeepSeek profile	clean
ef4dde16acd8a9de6eed60a16034eb3f03476ea4	ba03059e5f6cc4b0b944a9679e56172478d6db1d	Make delegated execution DeepSeek-only	clean
1394699c62b18e889f20b6c11d1b8ed8f3c8f486	f184a806846e76c13a0a6119c67660fcfb016270	Match Codex custom-agent type filename	clean
f84da0c5e994a4f05df926b944a273ba5b4bb7d4	2f7c3a322ca9c4bf68093020dca1137942420084	Give the Claude dispatcher a permission contract	clean
d31f1d82cf14e47ba40346608b08eedf76373d99	bf4a68326c0979a095ade8d087798eb660980602	Document what a delegated edit actually returns	clean
9da3b555e87862b645da1350898cc6d89d6f2782	f8450bb1a9a1f3130a7c082f4419b23f692106f3	Allow Codex dispatchers to share multiplexer state	clean
cb9b7ae62e5bd2bc0c3108905a0b52901bf5d539	bd35f19477f24cdeee4d652c3c43f769451c5eb6	Escalate the trusted Codex multiplexer command	clean
cc0cbcff3fbf853c774a75b1a96394f00dcc8174	ea8ca7854a2e523aa496943abbc364df28ee236e	Specify the delegated task schema	clean
793d3d9364caf2e57207afc01780c5fa2b8e513e	955b66444b1b95bf3b48f8efe4bd3b9b2e534ea1	Record that the DeepSeek route is unmetered	clean
909e87a4b89282a5cc682553f0a93140f2faa49b	afbafc659213f9efdf93e6316a80043a8f0cb580	Generate both bulk workers from one contract	clean
be6ddca95d47401bf234f68d9d78f1133c367b18	26ecd1d622633b540522245af540cd175bf90686	Let round-robin virtual slots carry multi-agent work	clean
2db9c7326deee55a6901e571fddf2d988ba75fc9	3717657dbcf818e4aa824063d6be40566e7ae16b	Rename and extend the mux scheduler	long-body
4eff9df8defe87317704f5b0b13f5443f28936c9	a1b6c9477df9cb8041194419d97fa13b5e200c4a	Preserve CI branch state after rebase	long-body,split-trailer-block
9b73570c4b96039ed96080a6baef381f1f8ea505	ee16eeb660406e3b335196677a1a8e3f4bd3ec4c	Delegate on size and step count, not only wording	clean
a04f925271558e2d2850db6d2720df43897dc76e	0991bb8bab71e883c115b17caaffe4382817f80d	Enforce one delegation policy from one classifier	clean
6ebda8c4bb6aa064e8abef89dc1beb92587b8c3d	f4ca8c59f762677cd2297eb211af9bc85f77c430	Track Codex spawn failures by lifecycle	clean
2251019e51fa098997e6613dae158e1ecc285864	1c85231b2ba4dedbfc5ae3a9094109929b1c6797	Release completed Claude foreground agents	clean
29d87f61047170b6679418e7ee15627c21525bde	80d26d70d5e88b885ef86e56ff2b5da0b403a0e2	Share protocol hook configuration mechanics	clean
6b6aae814c73cfe70cde67ba586567721c052ccc	a2d7cf33545413b1606f5299a2b9f8035991ff71	Use one Claude protocol installer engine	clean
07f845ae5c608dff3929d171bd1350d47deeda16	ea2529b922be3cec78482681eaeea56d912b4cf1	Centralize shared delegation contract tests	clean
efa011e2a9b99bab7992f6989d56fb7b6f4c788b	54ff2e7d3ae361fcbe224e2cf27de4a9e75aad6c	Define the cooperative adapter contract	clean
1bdcf43adccb1394125ae060109566e8711ef5c8	73fec7cffe6012d5f570c4bf1e2f970cb1d3ea99	Restore host-specific queue coverage	clean
430163c2be336a8eeff38b83fe1e7a048d5526f2	4b768dcd66c33b2f6330e8dfce900cd7638a1ac5	Bound delegation hook runtime state	clean
3fef575ac3b7acfd742db502faa0e67785b83c5d	d6e581f9c9809d88b2696196605c0fecd983eba1	Let the DeepSeek broker own its provider lane	long-body
6b53bdb1e10c306730753a35f2b5268777c7a0ff	477d295aaef2f66afd32b49bff78bc05edc53e71	Let backends own provider-lane concurrency	long-body
be705df79db9faab62b5c45b836490c755ce7900	041362a922f942ce8eb8ae1fede5fa61eaa9453f	Delegate on size and step count, not only wording	clean
46827406d0d9c21567e5fbce635f25cc3a6b1896	d08763fcc4ec9fd1154358d74f2c6d62243cd2f0	Enforce one delegation policy from one classifier	clean
f6365be6e71cd40ef9aba55e5361745341b11b07	de66938f86c5b73fea0ffc7ad486b0303a6a45ad	Track Codex spawn failures by lifecycle	clean
0ae374424ef723eb876c192698c77aceac103604	ccd23a86ab351293944cecbf6ab1be099fa848b0	Release completed Claude foreground agents	clean
f9d5d58fcecd12b9e3c7524e8dddd397fb634f3a	9ac1d1f79010f65bc523f1ab279eec1cd5b18203	Share protocol hook configuration mechanics	clean
90f0ccb3aeb8eb3a63c5d9e22fe817d05ce5024a	751500d68d1c93dc6593b96b17c3c9ffc875066e	Use one Claude protocol installer engine	clean
c2eb0a102846732dcdd1721a5e45bfea7d5cb0d6	dd534eecdee2f497da0ffea94baee61b775c2897	Centralize shared delegation contract tests	clean
ed794f56f66320abcb99d67b41dbb5bb0b0736d8	423bef00378850c0c046a0d9fa26b4025ed792d9	Define the cooperative adapter contract	clean
771160908d5e52ef859251362052fe74c8c19253	58e0459f0db89d2a5a436be7ddc9f897c1883c23	Keep main delegation policy host-neutral	clean
292f8174a822cc3e7656d2628911652cce45c4e9	1502db5f5fa97d757db6a1f765487da8662493af	Bound delegation hook runtime state	clean
787f027892d67b69095758bd0e478edc08ea9dd8	16a43403e65a84062a0a9659108c8597c97a1093	Gate assistant commits before every push	clean
b80a642878409c1cc2e1fc24f62fe155999c2a63	a3b0ccbd2e6ed746867df4ee7ecea880150daab9	Remove the misplaced Git convention gate	clean
fae7edcec9945220aaff29ae072e823a16f38482	434e1cb67e503ee48f18047eab7c8405c421901a	Let backends own provider-lane concurrency	long-body
5384d53b5dc77adf848b8ea1d6b3701fb18acb27	5fea71cc6eded091bbec1557e0174d40e876028b	Reconcile ci-agents with protocol main	long-body
1838b15f062c88d89d17bf1730cd6476dd3db8aa	03315cd181f870590d16f636d2309cfaf79d7a5d	Clarify bulk-worker capability filters	long-body
ae53a83e3e9ee7e478fc1b92e70fded3cff7a3e3	30f4b00fbde740d59bcadff7ff61230b68bce177	Keep Stop hook feedback in the active turn	long-body
754a7b5f4b990ac0a8886def241d6fec41f7b3c6	d70aa61720c12d38773beaf93b846e50cb23d973	Silence impossible worker-dismissal debt	long-body
